"SMILES","SALT","SALT_RATIO","COMPOUND_ID","SAMPLE_ID","SUPPLIER","SUPPLIER_PART_NO","PARENT_AMW","PARENT_EMW","SALTED_MOLECULAR_WEIGHT","MOLECULAR_FORMULA","ALIQUOT_PLATE_BARCODE","ALIQUOT_WELL_ID","ALIQUOT_SOLVENT","ALIQUOT_CONC","ALIQUOT_CONC_UNIT","ALIQUOT_VOLUME","ALIQUOT_VOLUME_UNIT","SOLUBILITY","ALIQUOT_DATE","PURITY_PERCENT","ANALYSIS_DATE","PURITY_METHOD"
"Cc1csc(CNC(=O)c2ccc(cc2)S(=O)(=O)NCCc3cccs3)n1",,,"CPD003240672","SAM004426363","Enamine","Z339846346",421.5568,421.0588,421.5568,"C18H19N3O3S3","BF00010942","I07","DMSO",10.2,"mM",12,"uL","Soluble","28-Mar-14",98.95,"2014-03-29T07:00:00.0","LCELS_MUX2"
"OC(CN(CC(=O)[O-])S(=O)(=O)c1ccccc1)Cn2c3ccccc3c4ccccc24.[Na+]","Na+",1,"CPD003465198","SAM004699001","Chem Div","8614-0044",437.4882,437.1171,460.478,"C23H21N2O5S","BF00010942","J07","DMSO",9.99,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"Clc1ccc(c(c1)C(=O)Nc2cccc(c2)S(=O)(=O)C3CCCC3)n4cnnn4",,,"CPD003241015","SAM004426752","Enamine","Z393097184",431.8959,431.0819,431.8959,"C19H18ClN5O3S","BF00010942","K07","DMSO",10.19,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_UPLC3"
"OC(CN(CC(=O)[O-])S(=O)(=O)c1ccc(Cl)cc1)Cn2c3ccccc3c4ccccc24.[Na+]","Na+",1,"CPD003465200","SAM004699003","Chem Div","8614-0049",471.9333,471.0781,494.9231,"C23H20ClN2O5S","BF00010942","L07","DMSO",9.9,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"CSc1ccc(cc1[N+](=O)[O-])C(=O)NCc2occc2",,,"CPD003240260","SAM004425875","Enamine","Z27671001",292.3104,292.0518,292.3104,"C13H12N2O4S","BF00010942","M07","DMSO",10.26,"mM",12,"uL","Soluble","28-Mar-14",96.89,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"FC(F)(F)c1cccc(NC(=O)CCNS(=O)(=O)c2cccc3nsnc23)c1",,,"CPD003463552","SAM004696292","Chem Div","C105-2446",430.4203,430.0381,430.4203,"C16H13F3N4O3S2","BF00010942","N07","DMSO",9.99,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"Clc1snnc1COC(=O)c2cccc(c2)N3CCCS3(=O)=O",,,"CPD003239835","SAM004425370","Enamine","Z227622780",373.8351,372.9958,373.8351,"C13H12ClN3O4S2","BF00010942","O07","DMSO",10.16,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"COc1ccc2nc(NC(=O)CCNS(=O)(=O)c3cccc4nsnc34)sc2c1",,,"CPD003463553","SAM004696293","Chem Div","C105-2450",449.5181,449.0286,449.5181,"C17H15N5O4S3","BF00010942","P07","DMSO",10.01,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"COc1nc(Nc2ccc(O)cc2)nc(OC(C(F)(F)F)C(F)(F)F)n1",,,"CPD000027559","SAM004520568","Vitas-M Laboratory","STK769008",384.2387,384.0657,384.2387,"C13H10F6N4O3","BF00010942","A08","DMSO",9.89,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"COc1ccc(/C=C/2\C(=O)N(N=C2C(F)(F)F)c3ccc(cc3)C(=O)O)cc1Br",,,"CPD001485571","SAM004841695","ChemBridge","6881529",469.2153,467.9932,469.2153,"C19H12BrF3N2O4","BF00010942","B08","DMSO",10.02,"mM",12,"uL","soluble","28-Mar-14",0.0,"2014-03-31T07:00:00.0","LCELS_UPLC3"
"Cc1c(NS(=O)(=O)C)cccc1c2nc3cccnc3s2",,,"CPD000320425","SAM004655362","Life Chemicals","F0695-0214",319.3969,319.0449,319.3969,"C14H13N3O2S2","BF00010942","C08","DMSO",10.02,"mM",12,"uL","Soluble","28-Mar-14",95.75,"2014-03-29T07:00:00.0","LCELS_MUX2"
"CCN(CC)C(=O)/C(=C/c1ccc(cc1)[N+](=O)[O-])/NC(=O)c2cccc(Br)c2",,,"CPD003581148","SAM004841815","ChemBridge","6995936",446.3017,445.0637,446.3017,"C20H20BrN3O4","BF00010942","D08","DMSO",10.08,"mM",12,"uL","soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"O=S1(=O)CCC(C1)NC(=S)SCc2ccccc2",,,"CPD003436526","SAM004655434","Life Chemicals","F0802-0048",301.4375,301.0264,301.4375,"C12H15NO2S3","BF00010942","E08","DMSO",9.95,"mM",12,"uL","Soluble","28-Mar-14",96.16,"2014-03-29T07:00:00.0","LCELS_MUX2"
"[O-][N+](=O)c1cccc(c1)S(=O)(=O)Nc2nc3ccccc3n4nnnc24",,,"CPD003581118","SAM004841766","ChemBridge","6943942",371.3305,371.0436,371.3305,"C14H9N7O4S","BF00010942","F08","DMSO",10.23,"mM",12,"uL","soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"COc1ccc(Cl)cc1S(=O)(=O)NCc2ccc3OCOc3c2",,,"CPD000106019","SAM004655424","Life Chemicals","F0777-2388",355.7937,355.0281,355.7937,"C15H14ClNO5S","BF00010942","G08","DMSO",10.12,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"[O-][N+](=O)c1ccc(Cl)c(c1)C(=O)Nc2nnc(s2)C(F)(F)F",,,"CPD003581114","SAM004841760","ChemBridge","6925320",352.6753,351.9644,352.6753,"C10H4ClF3N4O3S","BF00010942","H08","DMSO",10.49,"mM",12,"uL","soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"COc1ccc(cc1)C(=O)/C=C\c2cn(CCC(=O)O)nc2c3ccc(OC)c(OC)c3",,,"CPD003436697","SAM004655741","Life Chemicals","F1218-0460",436.4658,436.1634,436.4658,"C24H24N2O6","BF00010942","I08","DMSO",10.08,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"CCOc1cc(/C=C/2\C(=O)N(N=C2C(F)(F)F)c3ccc(cc3)C(=O)O)cc(Br)c1O",,,"CPD003581115","SAM004841762","ChemBridge","6942188",499.2417,498.0038,499.2417,"C20H14BrF3N2O5","BF00010942","J08","DMSO",10.02,"mM",12,"uL","soluble","28-Mar-14",0.0,"2014-03-31T07:00:00.0","LCUV214_UPLC3"
"Nn1c(SCC(=O)Nc2cccc(c2)C(F)(F)F)nncc1=O",,,"CPD000806596","SAM004651903","Life Chemicals","F1847-0166",345.2996,345.0507,345.2996,"C12H10F3N5O2S","BF00010942","K08","DMSO",10.14,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"COc1cc(/C=C/2\C(=O)N(N=C2C(F)(F)F)c3ccc(cc3)S(=O)(=O)N)cc([N+](=O)[O-])c1O",,,"CPD003581116","SAM004841764","ChemBridge","6943001",486.3799,486.0457,486.3799,"C18H13F3N4O7S","BF00010942","L08","DMSO",10.49,"mM",12,"uL","insoluble","28-Mar-14",0.0,"2014-03-31T07:00:00.0","LCUV214_UPLC3"
"Clc1ccccc1n2ncc3c(NNC(=O)c4cccs4)ncnc23",,,"CPD003437175","SAM004652039","Life Chemicals","F1887-0487",370.8161,370.0403,370.8161,"C16H11ClN6OS","BF00010942","M08","DMSO",9.98,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"Cc1nn(c(C)c1C=Nn2c(S)nnc2c3ccncc3)c4ccccc4",,,"CPD000271759","SAM004844004","ChemBridge","7137704",375.4519,375.1266,375.4519,"C19H17N7S","BF00010942","N08","DMSO",10.39,"mM",12,"uL","soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"COc1ccc(cc1)n2nc3CS(=O)(=O)Cc3c2NC(=O)C(C)(C)Oc4ccc(Cl)cc4",,,"CPD003437130","SAM004651987","Life Chemicals","F1879-0223",475.9481,475.0968,475.9481,"C22H22ClN3O5S","BF00010942","O08","DMSO",10.09,"mM",12,"uL","Soluble","28-Mar-14",98.71,"2014-03-29T07:00:00.0","LCELS_MUX2"
"CC(C(=O)Nc1nccs1)c2ccc(cc2)[N+](=O)[O-]",,,"CPD000292925","SAM004844374","ChemBridge","7637946",277.2983,277.0521,277.2983,"C12H11N3O3S","BF00010942","P08","DMSO",10.46,"mM",12,"uL","soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"OC(C(=C)C#N)c1ccc(cc1)[N+](=O)[O-]",,,"CPD003220526","SAM004417040","Enamine","Z965004024",204.1821,204.0535,204.1821,"C10H8N2O3","BF00010942","A09","DMSO",10.28,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_UPLC3"
"Cc1nn(CCCC(=O)Nc2c(F)cc(F)cc2Br)c(C)c1[N+](=O)[O-]",,,"CPD000308277","SAM004696429","Chem Div","C163-0268",417.2109,416.0295,417.2109,"C15H15BrF2N4O3","BF00010942","B09","DMSO",10.07,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"Cn1cc(\C=C\C(=O)C(C#N)c2nc3ccccc3s2)cn1",,,"CPD003242063","SAM004428024","Enamine","Z637373640",308.3577,308.0732,308.3577,"C16H12N4OS","BF00010942","C09","DMSO",10.05,"mM",12,"uL","Soluble","28-Mar-14",96.02,"2014-03-29T07:00:00.0","LCELS_MUX2"
"COC(=O)c1sccc1N=C(S)N2CCN(C)CC2",,,"CPD000308411","SAM004696528","Chem Div","C200-1729",299.4069,299.0762,299.4069,"C12H17N3O2S2","BF00010942","D09","DMSO",10.02,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"COc1cc(cc(Cl)c1OC)C(=O)C(C#N)C(=O)CC(C)(C)C",,,"CPD002430566","SAM004414495","Enamine","Z762868370",337.7979,337.108,337.7979,"C17H20ClNO4","BF00010942","E09","DMSO",10.07,"mM",12,"uL","Soluble","28-Mar-14",97.43,"2014-03-29T07:00:00.0","LCELS_MUX2"
"COc1cccc2sc(NNC(=O)c3ccc4OCCOc4c3)nc12",,,"CPD001336544","SAM004696023","Chem Div","C502-0069",357.3847,357.0783,357.3847,"C17H15N3O4S","BF00010942","F09","DMSO",10.07,"mM",12,"uL","Soluble","28-Mar-14",99.11,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"CC(Oc1ccc(cc1)C#N)C(=O)OCc2nc(C)c3ccccc3n2",,,"CPD002302162","SAM004426021","Enamine","Z287347410",347.3672,347.1269,347.3672,"C20H17N3O3","BF00010942","G09","DMSO",10.08,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"CCS(=O)(=O)C1=NN2C(=NC(=O)\C(=C\c3occc3)\C2=N)S1",,,"CPD003463169","SAM004695735","Chem Div","C356-0574",338.3564,338.0143,338.3564,"C12H10N4O4S2","BF00010942","H09","DMSO",10.05,"mM",12,"uL","Soluble","28-Mar-14",99.07,"2014-03-29T07:00:00.0","LCELS_MUX2"
"Cc1ccc(cc1)n2nc(C)cc2NC(=O)Cn3nc(C)nc3c4ccc(cc4)C#N",,,"CPD003238684","SAM004424004","Enamine","Z1020871968",411.4591,411.1808,411.4591,"C23H21N7O","BF00010942","I09","DMSO",10.21,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"CCS(=O)(=O)C1=NN2C(=NC(=O)/C(=C/c3ccc(Br)o3)/C2=N)S1",,,"CPD003463170","SAM004695736","Chem Div","C356-0676",417.2524,415.9248,417.2524,"C12H9BrN4O4S2","BF00010942","J09","DMSO",10.07,"mM",12,"uL","Soluble","28-Mar-14",99.26,"2014-03-29T07:00:00.0","LCELS_MUX2"
"CN(C)c1cc(ccn1)C(=O)OCC(=O)Nc2c(Cl)ccc(C)c2Cl",,,"CPD002302043","SAM004414783","Enamine","Z793923666",382.2411,381.0646,382.2411,"C17H17Cl2N3O3","BF00010942","K09","DMSO",10.2,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"CCS(=O)(=O)C1=NN2C(=N)\C(=C/c3oc(C)cc3)\C(=O)N=C2S1",,,"CPD003463171","SAM004695737","Chem Div","C356-0693",352.3834,352.0299,352.3834,"C13H12N4O4S2","BF00010942","L09","DMSO",9.93,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"NC(=O)c1ccn(n1)c2ccc(NS(=O)(=O)c3cccc(Cl)c3)cc2",,,"CPD003238699","SAM004424020","Enamine","Z1020950180",376.8174,376.0397,376.8174,"C16H13ClN4O3S","BF00010942","M09","DMSO",10.08,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"Cc1ccc(NC(=O)c2cnn3c(O)cc(nc23)C4CCN(CC4)C(=O)OC(C)(C)C)cc1",,,"CPD003463263","SAM004695851","Chem Div","C429-0374",451.5271,451.2219,451.5271,"C24H29N5O4","BF00010942","N09","DMSO",9.97,"mM",12,"uL","Insoluble","28-Mar-14",91.82,"2014-03-29T07:00:00.0","LCELS_MUX2"
"CC(=O)c1c[nH]c(c1)C(=O)Nc2nnc(s2)C(F)F",,,"CPD003219162","SAM004415434","Enamine","Z829273944",286.2579,286.0336,286.2579,"C10H8F2N4O2S","BF00010942","O09","DMSO",10.13,"mM",12,"uL","Insoluble","28-Mar-14",87.1,"2014-03-29T07:00:00.0","LCELS_UPLC3"
"CCS(=O)(=O)C1=NSC2=NC(=O)/C(=C\c3ccc(O)c(O)c3)/C(=N)N12",,,"CPD003463167","SAM004695733","Chem Div","C355-0685",380.3938,380.0249,380.3938,"C14H12N4O5S2","BF00010942","P09","DMSO",9.99,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"CCOC(=O)C(=O)Nc1ccc(cc1C#N)[N+](=O)[O-]",,,"CPD003437693","SAM004652742","Life Chemicals","F2189-0095",263.2101,263.0542,263.2101,"C11H9N3O5","BF00010942","A10","DMSO",9.88,"mM",12,"uL","Soluble","28-Mar-14",96.95,"2014-03-31T07:00:00.0","LCELS_UPLC3"
"CC(C)Nc1c(ccc2nonc12)[N+](=O)[O-]",,,"CPD003581392","SAM004844212","ChemBridge","7393589",222.204,222.0752,222.204,"C9H10N4O3","BF00010942","B10","DMSO",10.35,"mM",12,"uL","soluble","28-Mar-14",0.0,"2014-03-31T07:00:00.0","LCUV214_UPLC3"
"CC1(C)COc2ccc(NS(=O)(=O)C)cc2N(CC=C)C1=O",,,"CPD003437986","SAM004645961","Life Chemicals","F2297-0203",324.3952,324.1143,324.3952,"C15H20N2O4S","BF00010942","C10","DMSO",9.86,"mM",12,"uL","Soluble","28-Mar-14",98.38,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"COc1ccccc1NC(=O)C(=S)N2CCCCC2",,,"CPD000774754","SAM004844920","ChemBridge","7959776",278.3702,278.1088,278.3702,"C14H18N2O2S","BF00010942","D10","DMSO",10.42,"mM",12,"uL","soluble","28-Mar-14",98.42,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"O=C1NC2(CCN(CC2)S(=O)(=O)c3cccnc3)C(=O)N1Cc4ccccc4",,,"CPD003437814","SAM004652900","Life Chemicals","F2241-0015",400.4514,400.1205,400.4514,"C19H20N4O4S","BF00010942","E10","DMSO",9.99,"mM",12,"uL","Soluble","28-Mar-14",98.32,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"O=C(NC1CCCCC1)C(=S)N2CCOCC2",,,"CPD000296214","SAM004844914","ChemBridge","7959428",256.3642,256.1245,256.3642,"C12H20N2O2S","BF00010942","F10","DMSO",10.92,"mM",12,"uL","soluble","28-Mar-14",90.42,"2014-03-29T07:00:00.0","LCELS_MUX2"
"Cc1cc(NC(=O)C2CCCN2S(=O)(=O)c3ccc(Cl)s3)no1",,,"CPD001360849","SAM004647775","Life Chemicals","F2728-0888",375.8457,375.0114,375.8457,"C13H14ClN3O4S2","BF00010942","G10","DMSO",10.11,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"CC(=O)NC(=S)Nc1ccc(N2CCOCC2)c(Cl)c1",,,"CPD003581916","SAM004845147","ChemBridge","9013355",313.8029,313.0651,313.8029,"C13H16ClN3O2S","BF00010942","H10","DMSO",9.88,"mM",12,"uL","soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"[O-][N+](=O)c1ccc(Cl)c(c1)C(=O)NCC2COC3(CCCC3)O2",,,"CPD001361469","SAM004647995","Life Chemicals","F2764-0025",340.7591,340.0826,340.7591,"C15H17ClN2O5","BF00010942","I10","DMSO",9.98,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"CC(C)(C)c1cnnn1c2nonc2N",,,"CPD001376643","SAM004845236","ChemBridge","9016499",208.2236,208.1072,208.2236,"C8H12N6O","BF00010942","J10","DMSO",10.09,"mM",12,"uL","soluble","28-Mar-14",100.0,"2014-04-01T07:00:00.0","LCUV214_UPLC3"
"Fc1ccc(cc1)S(=O)(=O)CCCC(=O)Nc2nc(cs2)c3ccccn3",,,"CPD003439746","SAM004648236","Life Chemicals","F2815-0344",405.4663,405.0617,405.4663,"C18H16FN3O3S2","BF00010942","K10","DMSO",10.11,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"COc1cccc(NC(=S)NC(=O)Cc2ccccc2)c1",,,"CPD000477007","SAM004845977","ChemBridge","6590956",300.3762,300.0932,300.3762,"C16H16N2O2S","BF00010942","L10","DMSO",10.32,"mM",12,"uL","soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"COc1cccc(NC(=O)CSC2CC(=O)N(C2=O)c3cc(C)cc(C)c3)c1",,,"CPD003440230","SAM004648807","Life Chemicals","F3048-0060",398.478,398.13,398.478,"C21H22N2O4S","BF00010942","M10","DMSO",10.04,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"Cc1cc(ccc1[N+](=O)[O-])C(=O)Nc2ccccc2Cl",,,"CPD003582604","SAM004846049","ChemBridge","5509926",290.7066,290.0458,290.7066,"C14H11ClN2O3","BF00010942","N10","DMSO",9.98,"mM",12,"uL","soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"COC(=O)Cn1c(SCC(=O)Nc2nccs2)ncc1c3ccccc3",,,"CPD003440182","SAM004648751","Life Chemicals","F2964-2050",388.4639,388.0663,388.4639,"C17H16N4O3S2","BF00010942","O10","DMSO",10.04,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"[O-][N+](=O)c1cccc(c1)C(=O)Nc2nnc(s2)C(F)(F)F",,,"CPD003582587","SAM004846028","ChemBridge","5251383",318.2303,318.0034,318.2303,"C10H5F3N4O3S","BF00010942","P10","DMSO",10.68,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"COc1cc(CNC(=O)c2cccnc2SC(F)(F)F)ccc1O",,,"CPD003219152","SAM004415419","Enamine","Z828987964",358.3355,358.0599,358.3355,"C15H13F3N2O3S","BF00010942","A11","DMSO",10.05,"mM",12,"uL","Soluble","28-Mar-14",95.25,"2014-03-29T07:00:00.0","LCELS_MUX2"
"CCc1cccc(NC(=O)Cc2c([nH]c3ccc(Cl)cc23)C(=O)O)c1",,,"CPD003462800","SAM004695223","Chem Div","C289-0438",356.8096,356.0927,356.8096,"C19H17ClN2O3","BF00010942","B11","DMSO",10.09,"mM",12,"uL","Soluble","28-Mar-14",98.5,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"Cc1occc1C(=O)NCC(O)COc2cccc(Cl)c2Cl",,,"CPD003219202","SAM004415479","Enamine","Z838774858",344.1899,343.0378,344.1899,"C15H15Cl2NO4","BF00010942","C11","DMSO",10.17,"mM",12,"uL","Soluble","28-Mar-14",96.41,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"COC(=O)C1C(C)CC2=C(C(CC(=O)N2)c3ccc(Cl)cc3Cl)C1=O",,,"CPD003462748","SAM004695153","Chem Div","C276-1286",382.2443,381.0534,382.2443,"C18H17Cl2NO4","BF00010942","D11","DMSO",9.94,"mM",12,"uL","Soluble","28-Mar-14",98.84,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"Cc1cc(NC(=O)CNc2ccccc2C(=O)NCc3ccccc3)on1",,,"CPD003240077","SAM004425651","Enamine","Z241856040",364.3978,364.1535,364.3978,"C20H20N4O3","BF00010942","E11","DMSO",10.15,"mM",12,"uL","Soluble","28-Mar-14",93.57,"2014-03-29T07:00:00.0","LCELS_MUX2"
"COC(=O)C1C(C)CC2=C(C(CC(=O)N2)c3ccc(Cl)cc3)C1=O",,,"CPD001540974","SAM004695154","Chem Div","C276-1298",347.7993,347.0924,347.7993,"C18H18ClNO4","BF00010942","F11","DMSO",10.06,"mM",12,"uL","Soluble","28-Mar-14",97.11,"2014-03-29T07:00:00.0","LCELS_MUX2"
"OC(CNC1=C(Cl)C(=O)NN=C1)c2ccccc2C(F)(F)F",,,"CPD003219487","SAM004415811","Enamine","Z873007546",333.6935,333.0492,333.6935,"C13H11ClF3N3O2","BF00010942","G11","DMSO",10.19,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"Cc1cc2ccccc2n1CCNC(=O)c3cccc([N+](=O)[O-])c3C",,,"CPD002373596","SAM004695187","Chem Div","C281-0113",337.3793,337.1426,337.3793,"C19H19N3O3","BF00010942","H11","DMSO",10.08,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"Fc1cccc(CC(=O)Nc2cccc(c2)c3nc(n[nH]3)C4CC4)c1",,,"CPD003238769","SAM004424102","Enamine","Z1030002308",336.3629,336.1386,336.3629,"C19H17FN4O","BF00010942","I11","DMSO",10.11,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"OC(=O)c1[nH]c2ccc(Cl)cc2c1CC(=O)Nc3ccc(cc3)C(F)(F)F",,,"CPD003462799","SAM004695221","Chem Div","C289-0264",396.7539,396.0488,396.7539,"C18H12ClF3N2O3","BF00010942","J11","DMSO",10.08,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"NC(=N)NCC1CCN(C1)c2ccc(OC(F)(F)F)cc2",,,"CPD003221145","SAM004417791","Enamine","Z991148040",302.2955,302.1354,302.2955,"C13H17F3N4O","BF00010942","K11","DMSO",10.25,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"CCOC(=O)c1nccn1CC(=O)Nc2cccc(Cl)c2C",,,"CPD003466769","SAM004701011","Chem Div","C791-0936",321.7643,321.088,321.7643,"C15H16ClN3O3","BF00010942","L11","DMSO",9.95,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"CS(=O)(=O)Nc1cccc2CN(CCc12)c3ccc(cc3F)[N+](=O)[O-]",,,"CPD003218549","SAM004414694","Enamine","Z785213412",365.3793,365.0846,365.3793,"C16H16FN3O4S","BF00010942","M11","DMSO",10.13,"mM",12,"uL","Soluble","28-Mar-14",97.95,"2014-03-29T07:00:00.0","LCELS_UPLC3"
"Cc1ccc2c(=O)cc(oc2c1)C(=O)Nc3nnc(SCC=C)s3",,,"CPD002448975","SAM004688759","Chem Div","D103-1196",359.4183,359.0398,359.4183,"C16H13N3O3S2","BF00010942","N11","DMSO",10.02,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"Cc1cccc(OCCC(=O)NC(C#N)C2CCOC2)c1C",,,"CPD003177418","SAM004424123","Enamine","Z1033166226",302.3681,302.163,302.3681,"C17H22N2O3","BF00010942","O11","DMSO",10.25,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"CCNS(=O)(=O)c1ccc(OC)c(c1)c2noc(n2)C(C)(C)C",,,"CPD003468192","SAM004702949","Chem Div","D400-6521",339.4099,339.1252,339.4099,"C15H21N3O4S","BF00010942","P11","DMSO",10.02,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"COC(=O)Cn1c(SCC(=O)Nc2nc(C)cs2)ncc1c3ccccc3",,,"CPD003440183","SAM004648752","Life Chemicals","F2964-2051",402.4905,402.082,402.4905,"C18H18N4O3S2","BF00010942","A12","DMSO",9.94,"mM",12,"uL","Soluble","28-Mar-14",97.98,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"COc1ccc2C(CCCc2c1)Nc3cc(C)nc(N)n3",,,"CPD003582961","SAM004846464","ChemBridge","33525707",284.3562,284.1637,284.3562,"C16H20N4O","BF00010942","B12","DMSO",9.85,"mM",12,"uL","soluble","28-Mar-14",98.78,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"COc1cc(NC(=O)C2Nc3cc(C)ccc3S(=O)(=O)N2)cc(OC)c1OC",,,"CPD003443411","SAM004653115","Life Chemicals","F3222-1169",407.4408,407.1151,407.4408,"C18H21N3O6S","BF00010942","C12","DMSO",10.06,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"CC(C)c1cc(CNC(=O)C(C)N2C(=O)c3cccc4cccc2c34)on1",,,"CPD003583039","SAM004846542","ChemBridge","13586526",363.4097,363.1582,363.4097,"C21H21N3O3","BF00010942","D12","DMSO",9.91,"mM",12,"uL","soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"Cc1c(/C=C\2/SC(=S)NC2=O)cnn1C",,,"CPD000228346","SAM004653284","Life Chemicals","F3282-0085",239.3105,239.0187,239.3105,"C9H9N3OS2","BF00010942","E12","DMSO",10.03,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"Cc1cc(NC(=O)Cn2nnc(n2)c3c(F)cccc3F)n(n1)c4ccccc4",,,"CPD003583276","SAM004846782","ChemBridge","58294966",395.3655,395.1306,395.3655,"C19H15F2N7O","BF00010942","F12","DMSO",10.12,"mM",12,"uL","soluble","28-Mar-14",99.1,"2014-03-29T07:00:00.0","LCUV214_MUX2"
