cmpdBarcode	plateType	wellReference	corp_name	batch_number	cmpdConc	supplier
E0017147	Library	B014	DNS000290755	1	30.303	NA
E0017147	Library	B015	DNS000272759	1	30.303	NA
E0017147	Library	B016	DNS000290758	1	30.303	NA
E0017147	Library	B017	DNS000273212	1	30.303	NA
E0017147	Library	B018	DNS000290760	1	30.303	NA
E0017147	Library	B019	DNS000272532	1	30.303	NA
E0017147	Library	B020	DNS000291413	1	30.303	NA
E0017147	Library	B021	DNS000273150	1	30.303	NA
E0017147	Library	B022	DNS000291483	1	30.303	NA
E0017147	Library	C001	DNS000296539	1	30.303	NA
E0017147	Library	C002	DNS000291749	1	30.303	NA
E0017147	Library	C003	DNS000296705	1	30.303	NA
E0017147	Library	C004	DNS000290782	1	30.303	NA
E0017147	Library	C005	DNS000296563	1	30.303	NA
E0017147	Library	C006	DNS000291762	1	30.303	NA
E0017147	Library	C007	DNS000296809	1	30.303	NA
E0017147	Library	C008	DNS000290787	1	30.303	NA
E0017147	Library	C009	DNS000295828	1	30.303	NA
E0017147	Library	C010	DNS000291599	1	30.303	NA
E0017147	Library	C011	DNS000296652	1	30.303	NA
E0017147	Library	C012	DNS000290790	1	30.303	NA
E0017147	Library	C013	DNS000296438	1	30.303	NA
E0017147	Library	C014	DNS000291260	1	30.303	NA
E0017147	Library	C015	DNS000014837	2	30.303	NA
E0017147	Library	C016	DNS000290794	1	30.303	NA
E0017147	Library	C017	DNS000296912	1	30.303	NA
E0017147	Library	C018	DNS000291958	1	30.303	NA
E0017147	Library	C019	DNS000295834	1	30.303	NA
E0017147	Library	C020	DNS000290798	1	30.303	NA
E0017147	Library	C021	DNS000296466	1	30.303	NA
E0017147	Library	C022	DNS000290799	1	30.303	NA
E0017147	Library	D001	DNS000272000	1	30.303	NA
E0017147	Library	D002	DNS000291343	1	30.303	NA
E0017147	Library	D003	DNS000272719	1	30.303	NA
E0017147	Library	D004	DNS000291265	1	30.303	NA
E0017147	Library	D005	DNS000272002	1	30.303	NA
E0017147	Library	D006	DNS000290822	1	30.303	NA
E0017147	Library	D007	DNS000273177	1	30.303	NA
E0017147	Library	D008	DNS000291594	1	30.303	NA
E0017147	Library	D009	DNS000273186	1	30.303	NA
E0017147	Library	D010	DNS000291266	1	30.303	NA
E0017147	Library	D011	DNS000272005	1	30.303	NA
E0017147	Library	D012	DNS000291382	1	30.303	NA
E0017147	Library	D013	DNS000272751	1	30.303	NA
E0017147	Library	D014	DNS000219676	2	30.303	NA
E0017147	Library	D015	DNS000272007	1	30.303	NA
E0017147	Library	D016	DNS000291467	1	30.303	NA
E0017147	Library	D017	DNS000273213	1	30.303	NA
E0017147	Library	D018	DNS000291552	1	30.303	NA
E0017147	Library	D019	DNS000272011	1	30.303	NA
E0017147	Library	D020	DNS000290830	1	30.303	NA
E0017147	Library	D021	DNS000273151	1	30.303	NA
E0017147	Library	D022	DNS000291975	1	30.303	NA
E0017147	Library	E001	DNS000296540	1	30.303	NA
E0017147	Library	E002	DNS000291492	1	30.303	NA
E0017147	Library	E003	DNS000295893	1	30.303	NA
E0017147	Library	E004	DNS000291272	1	30.303	NA
E0017147	Library	E005	DNS000296407	1	30.303	NA
E0017147	Library	E006	DNS000291919	1	30.303	NA
E0017147	Library	E007	DNS000296722	1	30.303	NA
E0017147	Library	E008	DNS000290851	1	30.303	NA
E0017147	Library	E009	DNS000296421	1	30.303	NA
E0017147	Library	E010	DNS000290854	1	30.303	NA
E0017147	Library	E011	DNS000296653	1	30.303	NA
E0017147	Library	E012	DNS000290857	1	30.303	NA
E0017147	Library	E013	DNS000079867	2	30.303	NA
E0017147	Library	E014	DNS000291702	1	30.303	NA
E0017147	Library	E015	DNS000295903	1	30.303	NA
E0017147	Library	E016	DNS000291954	1	30.303	NA
E0017147	Library	E017	DNS000296981	1	30.303	NA
E0017147	Library	E018	DNS000291273	1	30.303	NA
E0017147	Library	E019	DNS000295905	1	30.303	NA
E0017147	Library	E020	DNS000290862	1	30.303	NA
E0017147	Library	E021	DNS000079113	2	30.303	NA
E0017147	Library	E022	DNS000290865	1	30.303	NA
E0017147	Library	F001	DNS000272885	1	30.303	NA
E0017147	Library	F002	DNS000290891	1	30.303	NA
E0017147	Library	F003	DNS000272893	1	30.303	NA
E0017147	Library	F004	DNS000290894	1	30.303	NA
E0017147	Library	F005	DNS000272992	1	30.303	NA
E0017147	Library	F006	DNS000290897	1	30.303	NA
E0017147	Library	F007	DNS000272820	1	30.303	NA
E0017147	Library	F008	DNS000291363	1	30.303	NA
E0017147	Library	F009	DNS000272916	1	30.303	NA
E0017147	Library	F010	DNS000290899	1	30.303	NA
E0017147	Library	F011	DNS000272083	1	30.303	NA
E0017147	Library	F012	DNS000290902	1	30.303	NA
E0017147	Library	F013	DNS000272837	1	30.303	NA
E0017147	Library	F014	DNS000291705	1	30.303	NA
E0017147	Library	F015	DNS000273128	1	30.303	NA
E0017147	Library	F016	DNS000290905	1	30.303	NA
E0017147	Library	F017	DNS000273291	1	30.303	NA
E0017147	Library	F018	DNS000291282	1	30.303	NA
E0017147	Library	F019	DNS000272702	1	30.303	NA
E0017147	Library	F020	DNS000291478	1	30.303	NA
E0017147	Library	F021	DNS000273068	1	30.303	NA
E0017147	Library	F022	DNS000291283	1	30.303	NA
E0017147	Library	G001	DNS000296619	1	30.303	NA
E0017147	Library	G002	DNS000291493	1	30.303	NA
E0017147	Library	G003	DNS000296332	1	30.303	NA
E0017147	Library	G004	DNS000291913	1	30.303	NA
E0017147	Library	G005	DNS000295971	1	30.303	NA
E0017147	Library	G006	DNS000291764	1	30.303	NA
E0017147	Library	G007	DNS000296953	1	30.303	NA
E0017147	Library	G008	DNS000291285	1	30.303	NA
E0017147	Library	G009	DNS000122668	2	30.303	NA
E0017147	Library	G010	DNS000290932	1	30.303	NA
E0017147	Library	G011	DNS000296971	1	30.303	NA
E0017147	Library	G012	DNS000291790	1	30.303	NA
E0017147	Library	G013	DNS000295976	1	30.303	NA
E0017147	Library	G014	DNS000290936	1	30.303	NA
E0017147	Library	G015	DNS000132058	2	30.303	NA
E0017147	Library	G016	DNS000291715	1	30.303	NA
E0017147	Library	G017	DNS000296520	1	30.303	NA
E0017147	Library	G018	DNS000290939	1	30.303	NA
E0017147	Library	G019	DNS000296767	1	30.303	NA
E0017147	Library	G020	DNS000291728	1	30.303	NA
E0017147	Library	G021	DNS000296855	1	30.303	NA
E0017147	Library	G022	DNS000290940	1	30.303	NA
E0017147	Library	H001	DNS000272160	1	30.303	NA
E0017147	Library	H002	DNS000290962	1	30.303	NA
E0017147	Library	H003	DNS000272162	1	30.303	NA
E0017147	Library	H004	DNS000290963	1	30.303	NA
E0017147	Library	H005	DNS000272164	1	30.303	NA
E0017147	Library	H006	DNS000290965	1	30.303	NA
E0017147	Library	H007	DNS000273003	1	30.303	NA
E0017147	Library	H008	DNS000291595	1	30.303	NA
E0017147	Library	H009	DNS000272167	1	30.303	NA
E0017147	Library	H010	DNS000290968	1	30.303	NA
E0017147	Library	H011	DNS000273276	1	30.303	NA
E0017147	Library	H012	DNS000291454	1	30.303	NA
E0017147	Library	H013	DNS000272170	1	30.303	NA
E0017147	Library	H014	DNS000291388	1	30.303	NA
E0017147	Library	H015	DNS000272945	1	30.303	NA
E0017147	Library	H016	DNS000290975	1	30.303	NA
E0017147	Library	H017	DNS000272176	1	30.303	NA
E0017147	Library	H018	DNS000290977	1	30.303	NA
E0017147	Library	H019	DNS000272179	1	30.303	NA
E0017147	Library	H020	DNS000290979	1	30.303	NA
E0017147	Library	H021	DNS000272180	1	30.303	NA
E0017147	Library	H022	DNS000290981	1	30.303	NA
E0017147	Library	I001	DNS000296033	1	30.303	NA
E0017147	Library	I002	DNS000291003	1	30.303	NA
E0017147	Library	I003	DNS000296035	1	30.303	NA
E0017147	Library	I004	DNS000291503	1	30.303	NA
E0017147	Library	I005	DNS000296038	1	30.303	NA
E0017147	Library	I006	DNS000291007	1	30.303	NA
E0017147	Library	I007	DNS000296414	1	30.303	NA
E0017147	Library	I008	DNS000291009	1	30.303	NA
E0017147	Library	I009	DNS000296042	1	30.303	NA
E0017147	Library	I010	DNS000291857	1	30.303	NA
E0017147	Library	I011	DNS000296656	1	30.303	NA
E0017147	Library	I012	DNS000291379	1	30.303	NA
E0017147	Library	I013	DNS000296664	1	30.303	NA
E0017147	Library	I014	DNS000291866	1	30.303	NA
E0017147	Library	I015	DNS000296902	1	30.303	NA
E0017147	Library	I016	DNS000291015	1	30.303	NA
E0017147	Library	I017	DNS000296342	1	30.303	NA
E0017147	Library	I018	DNS000291017	1	30.303	NA
E0017147	Library	I019	DNS000132415	2	30.303	NA
E0017147	Library	I020	DNS000291018	1	30.303	NA
E0017147	Library	I021	DNS000296780	1	30.303	NA
E0017147	Library	I022	DNS000291021	1	30.303	NA
E0017147	Library	J001	DNS000272236	1	30.303	NA
E0017147	Library	J002	DNS000291907	1	30.303	NA
E0017147	Library	J003	DNS000273165	1	30.303	NA
E0017147	Library	J004	DNS000291758	1	30.303	NA
E0017147	Library	J005	DNS000272241	1	30.303	NA
E0017147	Library	J006	DNS000291842	1	30.303	NA
E0017147	Library	J007	DNS000272244	1	30.303	NA
E0017147	Library	J008	DNS000291850	1	30.303	NA
E0017147	Library	J009	DNS000273110	1	30.303	NA
E0017147	Library	J010	DNS000291691	1	30.303	NA
E0017147	Library	J011	DNS000272249	1	30.303	NA
E0017147	Library	J012	DNS000291042	1	30.303	NA
E0017147	Library	J013	DNS000272935	1	30.303	NA
E0017147	Library	J014	DNS000219316	2	30.303	NA
E0017147	Library	J015	DNS000272251	1	30.303	NA
E0017147	Library	J016	DNS000291802	1	30.303	NA
E0017147	Library	J017	DNS000272253	1	30.303	NA
E0017147	Library	J018	DNS000291046	1	30.303	NA
E0017147	Library	J019	DNS000272703	1	30.303	NA
E0017147	Library	J020	DNS000291561	1	30.303	NA
E0017147	Library	J021	DNS000272255	1	30.303	NA
E0017147	Library	J022	DNS000291047	1	30.303	NA
E0017147	Library	K001	DNS000296471	1	30.303	NA
E0017147	Library	K002	DNS000291063	1	30.303	NA
E0017147	Library	K003	DNS000296101	1	30.303	NA
E0017147	Library	K004	DNS000291065	1	30.303	NA
E0017147	Library	K005	DNS000296353	1	30.303	NA
E0017147	Library	K006	DNS000291355	1	30.303	NA
E0017147	Library	K007	DNS000296415	1	30.303	NA
E0017147	Library	K008	DNS000291066	1	30.303	NA
E0017147	Library	K009	DNS000296492	1	30.303	NA
E0017147	Library	K010	DNS000291689	1	30.303	NA
E0017147	Library	K011	DNS000296972	1	30.303	NA
E0017147	Library	K012	DNS000291070	1	30.303	NA
E0017147	Library	K013	DNS000296110	1	30.303	NA
E0017147	Library	K014	DNS000291072	1	30.303	NA
E0017147	Library	K015	DNS000296111	1	30.303	NA
E0017147	Library	K016	DNS000291873	1	30.303	NA
E0017147	Library	K017	DNS000296680	1	30.303	NA
E0017147	Library	K018	DNS000291549	1	30.303	NA
E0017147	Library	K019	DNS000075051	2	30.303	NA
E0017147	Library	K020	DNS000291558	1	30.303	NA
E0017147	Library	K021	DNS000296533	1	30.303	NA
E0017147	Library	K022	DNS000291078	1	30.303	NA
E0017147	Library	L001	DNS000273077	1	30.303	NA
E0017147	Library	L002	DNS000291096	1	30.303	NA
E0017147	Library	L003	DNS000272803	1	30.303	NA
E0017147	Library	L004	DNS000291352	1	30.303	NA
E0017147	Library	L005	DNS000272314	1	30.303	NA
E0017147	Library	L006	DNS000291675	1	30.303	NA
E0017147	Library	L007	DNS000272651	1	30.303	NA
E0017147	Library	L008	DNS000291100	1	30.303	NA
E0017147	Library	L009	DNS000272318	1	30.303	NA
E0017147	Library	L010	DNS000291784	1	30.303	NA
E0017147	Library	L011	DNS000272924	1	30.303	NA
E0017147	Library	L012	DNS000291103	1	30.303	NA
E0017147	Library	L013	DNS000272676	1	30.303	NA
E0017147	Library	L014	DNS000291795	1	30.303	NA
E0017147	Library	L015	DNS000272846	1	30.303	NA
E0017147	Library	L016	DNS000291803	1	30.303	NA
E0017147	Library	L017	DNS000272691	1	30.303	NA
E0017147	Library	L018	DNS000291107	1	30.303	NA
E0017147	Library	L019	DNS000273144	1	30.303	NA
E0017147	Library	L020	DNS000291732	1	30.303	NA
E0017147	Library	L021	DNS000273152	1	30.303	NA
E0017147	Library	L022	DNS000291109	1	30.303	NA
E0017147	Library	M001	DNS000296165	1	30.303	NA
E0017147	Library	M002	DNS000291572	1	30.303	NA
E0017147	Library	M003	DNS000296554	1	30.303	NA
E0017147	Library	M004	DNS000291128	1	30.303	NA
E0017147	Library	M005	DNS000296715	1	30.303	NA
E0017147	Library	M006	DNS000291670	1	30.303	NA
E0017147	Library	M007	DNS000131585	3	30.303	NA
E0017147	Library	M008	DNS000291682	1	30.303	NA
E0017147	Library	M009	DNS000296570	1	30.303	NA
E0017147	Library	M010	DNS000291134	1	30.303	NA
E0017147	Library	M011	DNS000296169	1	30.303	NA
E0017147	Library	M012	DNS000291136	1	30.303	NA
E0017147	Library	M013	DNS000296745	1	30.303	NA
E0017147	Library	M014	DNS000291138	1	30.303	NA
E0017147	Library	M015	DNS000296835	1	30.303	NA
E0017147	Library	M016	DNS000291800	1	30.303	NA
E0017147	Library	M017	DNS000296364	1	30.303	NA
E0017147	Library	M018	DNS000291637	1	30.303	NA
E0017147	Library	M019	DNS000296922	1	30.303	NA
E0017147	Library	M020	DNS000291730	1	30.303	NA
E0017147	Library	M021	DNS000296176	1	30.303	NA
E0017147	Library	M022	DNS000291143	1	30.303	NA
E0017147	Library	N001	DNS000272711	1	30.303	NA
E0017147	Library	N002	DNS000291495	1	30.303	NA
E0017147	Library	N003	DNS000272984	1	30.303	NA
E0017147	Library	N004	DNS000291162	1	30.303	NA
E0017147	Library	N005	DNS000273095	1	30.303	NA
E0017147	Library	N006	DNS000291164	1	30.303	NA
E0017147	Library	N007	DNS000273179	1	30.303	NA
E0017147	Library	N008	DNS000291929	1	30.303	NA
E0017147	Library	N009	DNS000272382	1	30.303	NA
E0017147	Library	N010	DNS000291693	1	30.303	NA
E0017147	Library	N011	DNS000272383	1	30.303	NA
E0017147	Library	N012	DNS000291327	1	30.303	NA
E0017147	Library	N013	DNS000272387	1	30.303	NA
E0017147	Library	N014	DNS000291171	1	30.303	NA
E0017147	Library	N015	DNS000273202	1	30.303	NA
E0017147	Library	N016	DNS000291328	1	30.303	NA
E0017147	Library	N017	DNS000272390	1	30.303	NA
E0017147	Library	N018	DNS000291404	1	30.303	NA
E0017147	Library	N019	DNS000273146	1	30.303	NA
E0017147	Library	N020	DNS000291175	1	30.303	NA
E0017147	Library	N021	DNS000273153	1	30.303	NA
E0017147	Library	N022	DNS000291744	1	30.303	NA
E0017147	Library	O001	DNS000296472	1	30.303	NA
E0017147	Library	O002	DNS000291199	1	30.303	NA
E0017147	Library	O003	DNS000296230	1	30.303	NA
E0017147	Library	O004	DNS000291580	1	30.303	NA
E0017147	Library	O005	DNS000296232	1	30.303	NA
E0017147	Library	O006	DNS000291329	1	30.303	NA
E0017147	Library	O007	DNS000296235	1	30.303	NA
E0017147	Library	O008	DNS000291330	1	30.303	NA
E0017147	Library	O009	DNS000296646	1	30.303	NA
E0017147	Library	O010	DNS000291600	1	30.303	NA
E0017147	Library	O011	DNS000296238	1	30.303	NA
E0017147	Library	O012	DNS000291608	1	30.303	NA
E0017147	Library	O013	DNS000018038	2	30.303	NA
E0017147	Library	O014	DNS000291952	1	30.303	NA
E0017147	Library	O015	DNS000296243	1	30.303	NA
E0017147	Library	O016	DNS000291716	1	30.303	NA
E0017147	Library	O017	DNS000088939	2	30.303	NA
E0017147	Library	O018	DNS000291207	1	30.303	NA
E0017147	Library	O019	DNS000296923	1	30.303	NA
E0017147	Library	O020	DNS000291209	1	30.303	NA
E0017147	Library	O021	DNS000296692	1	30.303	NA
E0017147	Library	O022	DNS000291211	1	30.303	NA
E0017147	Library	P001	DNS000272452	1	30.303	NA
E0017147	Library	P002	DNS000291424	1	30.303	NA
E0017147	Library	P003	DNS000272805	1	30.303	NA
E0017147	Library	P004	DNS000291338	1	30.303	NA
E0017147	Library	P005	DNS000273172	1	30.303	NA
E0017147	Library	P006	DNS000291589	1	30.303	NA
E0017147	Library	P007	DNS000272459	1	30.303	NA
E0017147	Library	P008	DNS000291236	1	30.303	NA
E0017147	Library	P009	DNS000272461	1	30.303	NA
E0017147	Library	P010	DNS000291238	1	30.303	NA
E0017147	Library	P011	DNS000273278	1	30.303	NA
E0017147	Library	P012	DNS000291948	1	30.303	NA
E0017147	Library	P013	DNS000272677	1	30.303	NA
E0017147	Library	P014	DNS000291243	1	30.303	NA
E0017147	Library	P015	DNS000273203	1	30.303	NA
E0017147	Library	P016	DNS000291632	1	30.303	NA
E0017147	Library	P017	DNS000273214	1	30.303	NA
E0017147	Library	P018	DNS000291887	1	30.303	NA
E0017147	Library	P019	DNS000273056	1	30.303	NA
E0017147	Library	P020	DNS000291248	1	30.303	NA
E0017147	Library	P021	DNS000272472	1	30.303	NA
E0017147	Library	P022	DNS000291745	1	30.303	NA
E0017148	Library	A001	DNS000293334	1	30.303	NA
E0017148	Library	A002	DNS000290698	1	30.303	NA
E0017148	Library	A003	DNS000293337	1	30.303	NA
E0017148	Library	A004	DNS000290699	1	30.303	NA
E0017148	Library	A005	DNS000293338	1	30.303	NA
E0017148	Library	A006	DNS000088369	2	30.303	NA
E0017148	Library	A007	DNS000294246	1	30.303	NA
E0017148	Library	A008	DNS000096369	2	30.303	NA
E0017148	Library	A009	DNS000294089	1	30.303	NA
E0017148	Library	A010	DNS000291445	1	30.303	NA
E0017148	Library	A011	DNS000293343	1	30.303	NA
E0017148	Library	A012	DNS000063286	2	30.303	NA
E0017148	Library	A013	DNS000294100	1	30.303	NA
E0017148	Library	A014	DNS000290710	1	30.303	NA
E0017148	Library	A015	DNS000294106	1	30.303	NA
E0017148	Library	A016	DNS000061398	2	30.303	NA
E0017148	Library	A017	DNS000294432	1	30.303	NA
E0017148	Library	A018	DNS000198891	2	30.303	NA
E0017148	Library	A019	DNS000294514	1	30.303	NA
E0017148	Library	A020	DNS000128871	2	30.303	NA
E0017148	Library	A021	DNS000294379	1	30.303	NA
E0017148	Library	A022	DNS000291900	1	30.303	NA
E0017148	Library	B001	DNS000276137	1	30.303	NA
E0017148	Library	B002	DNS000253289	1	30.303	NA
E0017148	Library	B003	DNS000277196	1	30.303	NA
E0017148	Library	B004	DNS000253559	1	30.303	NA
E0017148	Library	B005	DNS000276141	1	30.303	NA
E0017148	Library	B006	DNS000254323	1	30.303	NA
E0017148	Library	B007	DNS000277293	1	30.303	NA
E0017148	Library	B008	DNS000253564	1	30.303	NA
E0017148	Library	B009	DNS000276145	1	30.303	NA
E0017148	Library	B010	DNS000254002	1	30.303	NA
E0017148	Library	B011	DNS000276696	1	30.303	NA
E0017148	Library	B012	DNS000253570	1	30.303	NA
E0017148	Library	B013	DNS000276150	1	30.303	NA
E0017148	Library	B014	DNS000254417	1	30.303	NA
E0017148	Library	B015	DNS000276153	1	30.303	NA
E0017148	Library	B016	DNS000271697	1	30.303	NA
E0017148	Library	B017	DNS000276155	1	30.303	NA
E0017148	Library	B018	DNS000271341	1	30.303	NA
E0017148	Library	B019	DNS000276822	1	30.303	NA
E0017148	Library	B020	DNS000271192	1	30.303	NA
E0017148	Library	B021	DNS000276907	1	30.303	NA
E0017148	Library	B022	DNS000271875	1	30.303	NA
E0017148	Library	C001	DNS000132832	2	30.303	NA
E0017148	Library	C002	DNS000291259	1	30.303	NA
E0017148	Library	C003	DNS000293407	1	30.303	NA
E0017148	Library	C004	DNS000290783	1	30.303	NA
E0017148	Library	C005	DNS000089145	2	30.303	NA
E0017148	Library	C006	DNS000290785	1	30.303	NA
E0017148	Library	C007	DNS000293411	1	30.303	NA
E0017148	Library	C008	DNS000291777	1	30.303	NA
E0017148	Library	C009	DNS000294344	1	30.303	NA
E0017148	Library	C010	DNS000053132	2	30.303	NA
E0017148	Library	C011	DNS000293844	1	30.303	NA
E0017148	Library	C012	DNS000290791	1	30.303	NA
E0017148	Library	C013	DNS000293414	1	30.303	NA
E0017148	Library	C014	DNS000291621	1	30.303	NA
E0017148	Library	C015	DNS000293845	1	30.303	NA
E0017148	Library	C016	DNS000071679	2	30.303	NA
E0017148	Library	C017	DNS000114315	2	30.303	NA
E0017148	Library	C018	DNS000217089	2	30.303	NA
E0017148	Library	C019	DNS000294289	1	30.303	NA
E0017148	Library	C020	DNS000147763	2	30.303	NA
E0017148	Library	C021	DNS000293421	1	30.303	NA
E0017148	Library	C022	DNS000290801	1	30.303	NA
E0017148	Library	D001	DNS000276833	1	30.303	NA
E0017148	Library	D002	DNS000254410	1	30.303	NA
E0017148	Library	D003	DNS000276704	1	30.303	NA
E0017148	Library	D004	DNS000254144	1	30.303	NA
E0017148	Library	D005	DNS000276222	1	30.303	NA
E0017148	Library	D006	DNS000254324	1	30.303	NA
E0017148	Library	D007	DNS000277115	1	30.303	NA
E0017148	Library	D008	DNS000253633	1	30.303	NA
E0017148	Library	D009	DNS000276705	1	30.303	NA
E0017148	Library	D010	DNS000090934	2	30.303	NA
E0017148	Library	D011	DNS000276791	1	30.303	NA
E0017148	Library	D012	DNS000253636	1	30.303	NA
E0017148	Library	D013	DNS000277052	1	30.303	NA
E0017148	Library	D014	DNS000051897	2	30.303	NA
E0017148	Library	D015	DNS000276889	1	30.303	NA
E0017148	Library	D016	DNS000271698	1	30.303	NA
E0017148	Library	D017	DNS000276975	1	30.303	NA
E0017148	Library	D018	DNS000271705	1	30.303	NA
E0017148	Library	D019	DNS000276231	1	30.303	NA
E0017148	Library	D020	DNS000270974	1	30.303	NA
E0017148	Library	D021	DNS000277423	1	30.303	NA
E0017148	Library	D022	DNS000271354	1	30.303	NA
E0017148	Library	E001	DNS000293472	1	30.303	NA
E0017148	Library	E002	DNS000291346	1	30.303	NA
E0017148	Library	E003	DNS000293476	1	30.303	NA
E0017148	Library	E004	DNS000049832	2	30.303	NA
E0017148	Library	E005	DNS000293478	1	30.303	NA
E0017148	Library	E006	DNS000291359	1	30.303	NA
E0017148	Library	E007	DNS000293480	1	30.303	NA
E0017148	Library	E008	DNS000290852	1	30.303	NA
E0017148	Library	E009	DNS000122064	2	30.303	NA
E0017148	Library	E010	DNS000290856	1	30.303	NA
E0017148	Library	E011	DNS000294353	1	30.303	NA
E0017148	Library	E012	DNS000291792	1	30.303	NA
E0017148	Library	E013	DNS000088063	2	30.303	NA
E0017148	Library	E014	DNS000052803	2	30.303	NA
E0017148	Library	E015	DNS000293486	1	30.303	NA
E0017148	Library	E016	DNS000291543	1	30.303	NA
E0017148	Library	E017	DNS000294116	1	30.303	NA
E0017148	Library	E018	DNS000291274	1	30.303	NA
E0017148	Library	E019	DNS000294515	1	30.303	NA
E0017148	Library	E020	DNS000290864	1	30.303	NA
E0017148	Library	E021	DNS000294523	1	30.303	NA
E0017148	Library	E022	DNS000291486	1	30.303	NA
E0017148	Library	F001	DNS000276298	1	30.303	NA
E0017148	Library	F002	DNS000253434	1	30.303	NA
E0017148	Library	F003	DNS000276301	1	30.303	NA
E0017148	Library	F004	DNS000053008	2	30.303	NA
E0017148	Library	F005	DNS000276304	1	30.303	NA
E0017148	Library	F006	DNS000051905	2	30.303	NA
E0017148	Library	F007	DNS000276855	1	30.303	NA
E0017148	Library	F008	DNS000253693	1	30.303	NA
E0017148	Library	F009	DNS000276309	1	30.303	NA
E0017148	Library	F010	DNS000254004	1	30.303	NA
E0017148	Library	F011	DNS000276312	1	30.303	NA
E0017148	Library	F012	DNS000053009	2	30.303	NA
E0017148	Library	F013	DNS000277135	1	30.303	NA
E0017148	Library	F014	DNS000254016	1	30.303	NA
