"BARCODE","WELL_NAME","WELL_ID","BATCH_CODE","VOLUME","VOLUME_UNIT","CONCENTRATION","CONCENTRATION_UNIT"
"BF00007330","K20",62163,"CRA-025501-1",12,"uL",10.04,"mM"
"BF00007330","D21",62172,"CRA-025510-1",12,"uL",10.07,"mM"
"BF00007330","L21",62180,"CRA-025518-1",12,"uL",9.89,"mM"
"BF00007330","A22",62185,"CRA-025523-1",12,"uL",9.85,"mM"
"BF00007330","G22",62191,"CRA-025529-1",12,"uL",9.87,"mM"
"BF00007330","B23",62202,"CRA-025540-1",12,"uL",10.02,"mM"
"BF00007330","D23",62204,"CRA-025542-1",12,"uL",9.82,"mM"
"BF00007330","I23",62209,"CRA-025547-1",12,"uL",9.9,"mM"
"BF00007330","J23",62210,"CRA-025548-1",12,"uL",9.89,"mM"
"BF00007330","O23",62215,"CRA-025553-1",12,"uL",10.07,"mM"
"BF00007330","K24",62227,"CRA-025565-1",12,"uL",9.95,"mM"
"BF00007330","P24",62232,"CRA-025570-1",12,"uL",9.92,"mM"
"BF00007335","K03",62243,"CRA-025581-1",12,"uL",10.11,"mM"
"BF00007335","N04",62262,"CRA-025600-1",12,"uL",10.05,"mM"
"BF00007335","H05",62272,"CRA-025610-1",12,"uL",10.07,"mM"
"BF00007335","P05",62280,"CRA-025618-1",12,"uL",10.02,"mM"
"BF00007335","E03",62237,"CRA-025575-1",12,"uL",9.94,"mM"
"BF00007335","G06",62286,"CRA-025624-1",12,"uL",9.92,"mM"
"BF00007335","M06",62292,"CRA-025630-1",12,"uL",9.94,"mM"
"BF00007335","B08",62313,"CRA-025651-1",12,"uL",10.07,"mM"
"BF00007335","F08",62317,"CRA-025655-1",12,"uL",9.97,"mM"
"BF00007335","I08",62320,"CRA-025658-1",12,"uL",9.97,"mM"
"BF00007335","J08",62321,"CRA-025659-1",12,"uL",10.14,"mM"
"BF00007335","K08",62322,"CRA-025660-1",12,"uL",9.97,"mM"
"BF00007335","N09",62341,"CRA-025679-1",12,"uL",9.85,"mM"
"BF00007335","E10",62348,"CRA-025686-1",12,"uL",10,"mM"
"BF00007335","I10",62352,"CRA-025690-1",12,"uL",10.07,"mM"
"BF00007335","M08",62324,"CRA-025662-1",12,"uL",9.94,"mM"
"BF00007335","O10",62358,"CRA-025696-1",12,"uL",9.95,"mM"
"BF00007335","D11",62363,"CRA-025701-1",12,"uL",10.02,"mM"
"BF00007335","E11",62364,"CRA-025702-1",12,"uL",10.16,"mM"
"BF00007335","A12",62376,"CRA-025714-1",12,"uL",10.09,"mM"
"BF00007335","M13",62403,"CRA-025741-1",12,"uL",10.03,"mM"
"BF00007335","H15",62427,"CRA-025765-1",12,"uL",9.96,"mM"
"BF00007335","J15",62428,"CRA-025766-1",12,"uL",10.16,"mM"
"BF00007335","K15",62429,"CRA-025767-1",12,"uL",10.12,"mM"
"BF00007335","P15",62434,"CRA-025772-1",12,"uL",10.19,"mM"
"BF00007335","F16",62440,"CRA-025778-1",12,"uL",9.91,"mM"
"BF00007335","A20",62494,"CRA-025832-1",12,"uL",9.94,"mM"
"BF00007335","D20",62496,"CRA-025834-1",12,"uL",10.11,"mM"
"BF00007335","M18",62476,"CRA-025814-1",12,"uL",10.13,"mM"
"BF00007335","D19",62482,"CRA-025820-1",12,"uL",10.2,"mM"
"BF00007335","N17",62463,"CRA-025801-1",12,"uL",9.92,"mM"
"BF00007320","O20",59338,"CRA-024821-1",12,"uL",10.01,"mM"
"BF00007320","K21",59356,"CRA-024833-1",12,"uL",9.83,"mM"
"BF00007320","L21",59358,"CRA-024834-1",12,"uL",9.86,"mM"
"BF00007320","M21",59360,"CRA-024835-1",12,"uL",9.92,"mM"
"BF00007325","A14",59968,"CRA-025058-1",12,"uL",10.03,"mM"
"BF00007325","B14",59978,"CRA-025059-1",12,"uL",10.07,"mM"
"BF00007330","P06",61587,"CRA-025288-1",12,"uL",10.14,"mM"
"BF00007335","J19",59091,"CRA-025825-1",12,"uL",9.91,"mM"
"BF00007335","K19",59094,"CRA-025826-1",12,"uL",9.87,"mM"
"BF00007335","N19",59103,"CRA-025829-1",12,"uL",10.15,"mM"
"BF00007335","O19",59106,"CRA-025830-1",12,"uL",9.92,"mM"
"BF00007320","I11",59110,"CRA-024673-1",12,"uL",10.07,"mM"
"BF00007320","J11",59111,"CRA-024674-1",12,"uL",9.99,"mM"
"BF00007340","B04",59374,"CRA-025925-1",12,"uL",9.99,"mM"
"BF00007330","P07",61675,"CRA-025303-1",12,"uL",10.01,"mM"
"BF00007330","F08",61704,"CRA-025308-1",12,"uL",9.93,"mM"
"BF00007330","I08",61720,"CRA-025311-1",12,"uL",10.06,"mM"
"BF00007335","H20",59130,"CRA-025838-1",12,"uL",9.88,"mM"
"BF00007320","P22",59390,"CRA-024854-1",12,"uL",9.89,"mM"
"BF00007320","C23",59395,"CRA-024857-1",12,"uL",9.86,"mM"
"BF00007325","P22",61031,"CRA-025196-1",12,"uL",10.11,"mM"
"BF00007325","G23",61069,"CRA-025203-1",12,"uL",10.14,"mM"
"BF00007330","C09",61776,"CRA-025321-1",12,"uL",10.13,"mM"
"BF00007335","O20",59150,"CRA-025845-1",12,"uL",9.98,"mM"
"BF00007340","E05",59423,"CRA-025943-1",12,"uL",9.92,"mM"
"BF00007340","O05",59451,"CRA-025953-1",12,"uL",9.88,"mM"
"BF00007325","K03",59456,"CRA-024896-1",12,"uL",9.95,"mM"
"BF00007325","N23",61114,"CRA-025210-1",12,"uL",10.09,"mM"
"BF00007325","P23",61120,"CRA-025211-1",12,"uL",9.92,"mM"
"BF00007325","F24",61157,"CRA-025217-1",12,"uL",10.07,"mM"
"BF00007325","H24",61168,"CRA-025219-1",12,"uL",10.07,"mM"
"BF00007325","L24",61195,"CRA-025223-1",12,"uL",10.02,"mM"
"BF00007330","I09",61809,"CRA-025327-1",12,"uL",10.02,"mM"
"BF00007330","J09",61815,"CRA-025328-1",12,"uL",9.99,"mM"
"BF00007330","E10",61866,"CRA-025338-1",12,"uL",10.06,"mM"
"BF00007335","L21",59182,"CRA-025856-1",12,"uL",10.01,"mM"
"BF00007325","C04",59465,"CRA-024902-1",12,"uL",10.08,"mM"
"BF00007340","J06",59481,"CRA-025964-1",12,"uL",10.08,"mM"
"BF00007330","B03",61232,"CRA-025229-1",12,"uL",9.81,"mM"
"BF00007330","K10",61895,"CRA-025343-1",12,"uL",10.08,"mM"
"BF00007330","M10",61906,"CRA-025345-1",12,"uL",10.08,"mM"
"BF00007335","M22",59226,"CRA-025872-1",12,"uL",10.09,"mM"
"BF00007320","I16",59232,"CRA-024753-1",12,"uL",10.06,"mM"
"BF00007320","L16",59237,"CRA-024756-1",12,"uL",9.94,"mM"
"BF00007320","P16",59243,"CRA-024760-1",12,"uL",10.01,"mM"
"BF00007340","B07",59500,"CRA-025971-1",12,"uL",9.99,"mM"
"BF00007340","C07",59502,"CRA-025972-1",12,"uL",9.99,"mM"
"BF00007330","M03",61301,"CRA-025240-1",12,"uL",9.87,"mM"
"BF00007335","K23",59268,"CRA-025886-1",12,"uL",10.13,"mM"
"BF00007330","G12",62033,"CRA-025371-1",12,"uL",10.08,"mM"
"BF00007330","H12",62034,"CRA-025372-1",12,"uL",9.91,"mM"
"BF00007330","M12",62039,"CRA-025377-1",12,"uL",10.17,"mM"
"BF00007335","B24",59286,"CRA-025893-1",12,"uL",9.99,"mM"
"BF00007335","K24",59311,"CRA-025902-1",12,"uL",10.03,"mM"
"BF00007380","E10",56558,"CRA-024055-1",12,"uL",7.09,"mM"
"BF00007445","D08",56664,"CRA-024161-1",12,"uL",8.94,"mM"
"BF00007445","N18",56668,"CRA-024165-1",12,"uL",9.23,"mM"
"BF00007445","H20",56670,"CRA-024167-1",12,"uL",8.82,"mM"
"BF00007385","B17",56570,"CRA-024067-1",12,"uL",8.69,"mM"
"BF00007390","F08",56572,"CRA-024069-1",12,"uL",8.49,"mM"
"BF00007450","P15",56678,"CRA-024175-1",12,"uL",9.01,"mM"
"BF00007455","N08",56681,"CRA-024178-1",12,"uL",9.08,"mM"
"BF00007460","B21",56683,"CRA-024180-1",12,"uL",6.94,"mM"
"BF00007315","H11",56825,"CRA-024322-1",12,"uL",9.86,"mM"
"BF00007315","N12",56847,"CRA-024344-1",12,"uL",10.09,"mM"
"BF00007395","M21",56592,"CRA-024089-1",12,"uL",8.89,"mM"
"BF00007315","N13",56863,"CRA-024360-1",12,"uL",9.93,"mM"
"BF00007315","O13",56864,"CRA-024361-1",12,"uL",10.08,"mM"
"BF00007315","H14",56873,"CRA-024370-1",12,"uL",10.11,"mM"
"BF00007320","N05",56432,"CRA-023929-1",12,"uL",7.39,"mM"
"BF00007325","P08",56439,"CRA-023936-1",12,"uL",9.13,"mM"
"BF00007325","O23",56445,"CRA-023942-1",12,"uL",10.08,"mM"
"BF00007335","D06",56455,"CRA-023952-1",12,"uL",9.09,"mM"
"BF00007335","L12",56456,"CRA-023953-1",12,"uL",9.19,"mM"
"BF00007410","L10",56614,"CRA-024111-1",12,"uL",6.04,"mM"
"BF00007410","E17",56617,"CRA-024114-1",12,"uL",9.08,"mM"
"BF00007410","E20",56619,"CRA-024116-1",12,"uL",9.26,"mM"
"BF00007415","O05",56624,"CRA-024121-1",12,"uL",8.94,"mM"
"BF00007340","C19",56476,"CRA-023973-1",12,"uL",8.7,"mM"
"BF00007340","I20",56478,"CRA-023975-1",12,"uL",9.07,"mM"
"BF00007350","L03",56488,"CRA-023985-1",12,"uL",8.88,"mM"
"BF00007355","L09",56490,"CRA-023987-1",12,"uL",9.07,"mM"
"BF00007360","L15",56498,"CRA-023995-1",12,"uL",9.13,"mM"
"BF00007360","E16",56499,"CRA-023996-1",12,"uL",9.28,"mM"
"BF00007420","A17",56632,"CRA-024129-1",12,"uL",8.43,"mM"
"BF00007360","N19",56502,"CRA-023999-1",12,"uL",7.07,"mM"
"BF00007360","L21",56504,"CRA-024001-1",12,"uL",4.18,"mM"
"BF00007360","H24",56508,"CRA-024005-1",12,"uL",10.01,"mM"
"BF00007420","P24",56635,"CRA-024132-1",12,"uL",8.15,"mM"
"BF00007435","J04",56642,"CRA-024139-1",12,"uL",8.72,"mM"
"BF00007435","E11",56644,"CRA-024141-1",12,"uL",9.33,"mM"
"BF00007365","N07",56517,"CRA-024014-1",12,"uL",9.09,"mM"
"BF00007365","E11",56521,"CRA-024018-1",12,"uL",7.84,"mM"
"BF00007365","K11",56522,"CRA-024019-1",12,"uL",8.77,"mM"
"BF00007370","E05",56529,"CRA-024026-1",12,"uL",6.33,"mM"
"BF00007370","H15",56535,"CRA-024032-1",12,"uL",8.35,"mM"
"BF00007325","P15",57589,"CRA-025087-1",12,"uL",9.93,"mM"
"BF00007320","C12",57186,"CRA-024683-1",12,"uL",9.89,"mM"
"BF00007320","F12",57189,"CRA-024686-1",12,"uL",9.94,"mM"
"BF00007325","H03",57396,"CRA-024893-1",12,"uL",9.98,"mM"
"BF00007325","G04",57409,"CRA-024906-1",12,"uL",10.02,"mM"
"BF00007325","M16",57602,"CRA-025100-1",12,"uL",9.99,"mM"
"BF00007325","B17",57607,"CRA-025105-1",12,"uL",10.12,"mM"
"BF00007325","C17",57608,"CRA-025106-1",12,"uL",9.82,"mM"
"BF00007325","D17",57609,"CRA-025107-1",12,"uL",9.85,"mM"
"BF00007325","E17",57610,"CRA-025108-1",12,"uL",9.92,"mM"
"BF00007320","A13",57200,"CRA-024697-1",12,"uL",10.11,"mM"
"BF00007320","C13",57202,"CRA-024699-1",12,"uL",10.15,"mM"
"BF00007320","F13",57205,"CRA-024702-1",12,"uL",9.99,"mM"
"BF00007320","G13",57206,"CRA-024703-1",12,"uL",10.02,"mM"
"BF00007325","O04",57417,"CRA-024914-1",12,"uL",10.04,"mM"
"BF00007325","E05",57423,"CRA-024920-1",12,"uL",10.05,"mM"
"BF00007320","C14",57218,"CRA-024715-1",12,"uL",10.13,"mM"
"BF00007320","G14",57222,"CRA-024719-1",12,"uL",9.94,"mM"
"BF00007325","B06",57436,"CRA-024933-1",12,"uL",10.14,"mM"
"BF00007325","P17",57620,"CRA-025118-1",12,"uL",9.93,"mM"
"BF00007325","L06",57446,"CRA-024943-1",12,"uL",10.08,"mM"
"BF00007325","D18",57624,"CRA-025122-1",12,"uL",9.96,"mM"
"BF00007325","F18",57626,"CRA-025124-1",12,"uL",9.89,"mM"
"BF00007325","N18",57633,"CRA-025131-1",12,"uL",10.13,"mM"
"BF00007325","C19",57638,"CRA-025136-1",12,"uL",10.14,"mM"
"BF00007325","H19",57643,"CRA-025141-1",12,"uL",9.97,"mM"
"BF00007320","D03",57044,"CRA-024541-1",12,"uL",9.88,"mM"
"BF00007320","H03",57048,"CRA-024545-1",12,"uL",10.06,"mM"
"BF00007325","E07",57455,"CRA-024952-1",12,"uL",10.09,"mM"
"BF00007315","L16",56909,"CRA-024406-1",12,"uL",10.09,"mM"
"BF00007320","P03",57056,"CRA-024553-1",12,"uL",10.12,"mM"
"BF00007320","D04",57060,"CRA-024557-1",12,"uL",9.99,"mM"
"BF00007320","F04",57062,"CRA-024559-1",12,"uL",9.96,"mM"
"BF00007320","F15",57237,"CRA-024734-1",12,"uL",10.02,"mM"
"BF00007320","K15",57242,"CRA-024739-1",12,"uL",9.99,"mM"
"BF00007320","A16",57248,"CRA-024745-1",12,"uL",10.02,"mM"
"BF00007320","B16",57249,"CRA-024746-1",12,"uL",9.93,"mM"
"BF00007325","C08",57468,"CRA-024965-1",12,"uL",10.05,"mM"
"BF00007325","E08",57470,"CRA-024967-1",12,"uL",9.89,"mM"
"BF00007325","I08",57473,"CRA-024971-1",12,"uL",9.9,"mM"
"BF00007320","L04",57068,"CRA-024565-1",12,"uL",9.96,"mM"
"BF00007320","P04",57072,"CRA-024569-1",12,"uL",10.09,"mM"
"BF00007320","L16",57259,"CRA-024756-1",12,"uL",9.94,"mM"
"BF00007320","M16",57260,"CRA-024757-1",12,"uL",10.02,"mM"
"BF00007320","G05",57079,"CRA-024576-1",12,"uL",9.96,"mM"
"BF00007320","I05",57081,"CRA-024578-1",12,"uL",10.02,"mM"
"BF00007320","P05",57087,"CRA-024584-1",12,"uL",10.18,"mM"
"BF00007320","K17",57273,"CRA-024770-1",12,"uL",9.82,"mM"
"BF00007320","A18",57279,"CRA-024776-1",12,"uL",9.91,"mM"
"BF00007325","N09",57493,"CRA-024991-1",12,"uL",9.9,"mM"
"BF00007315","A20",56962,"CRA-024459-1",12,"uL",10.07,"mM"
"BF00007320","G06",57094,"CRA-024591-1",12,"uL",9.92,"mM"
"BF00007320","I06",57096,"CRA-024593-1",12,"uL",10.04,"mM"
"BF00007320","I18",57287,"CRA-024784-1",12,"uL",9.91,"mM"
"BF00007325","D10",57499,"CRA-024997-1",12,"uL",9.91,"mM"
"BF00007320","H07",57111,"CRA-024608-1",12,"uL",10.06,"mM"
"BF00007320","I07",57112,"CRA-024609-1",12,"uL",9.93,"mM"
"BF00007320","P18",57294,"CRA-024791-1",12,"uL",10.07,"mM"
"BF00007320","B19",57295,"CRA-024792-1",12,"uL",10,"mM"
"BF00007320","B08",57121,"CRA-024618-1",12,"uL",9.91,"mM"
"BF00007320","G08",57126,"CRA-024623-1",12,"uL",10.02,"mM"
"BF00007320","J08",57129,"CRA-024626-1",12,"uL",10.02,"mM"
"BF00007320","M08",57132,"CRA-024629-1",12,"uL",10.06,"mM"
"BF00007320","E20",57314,"CRA-024811-1",12,"uL",10.06,"mM"
"BF00007320","I20",57318,"CRA-024815-1",12,"uL",10.11,"mM"
"BF00007325","C12",57530,"CRA-025028-1",12,"uL",9.95,"mM"
"BF00007325","H12",57535,"CRA-025033-1",12,"uL",10.1,"mM"
"BF00007325","K12",57538,"CRA-025036-1",12,"uL",10.12,"mM"
"BF00007320","C09",57138,"CRA-024635-1",12,"uL",10.03,"mM"
"BF00007320","D09",57139,"CRA-024636-1",12,"uL",9.96,"mM"
"BF00007320","E09",57140,"CRA-024637-1",12,"uL",10.14,"mM"
"BF00007320","F09",57141,"CRA-024638-1",12,"uL",9.81,"mM"
"BF00007320","B21",57327,"CRA-024824-1",12,"uL",9.94,"mM"
"BF00007320","J21",57335,"CRA-024832-1",12,"uL",9.87,"mM"
"BF00007325","A13",57544,"CRA-025042-1",12,"uL",10.04,"mM"
"BF00007325","C13",57546,"CRA-025044-1",12,"uL",9.93,"mM"
"BF00007325","E13",57548,"CRA-025046-1",12,"uL",10.03,"mM"
"BF00007325","F13",57549,"CRA-025047-1",12,"uL",9.95,"mM"
"BF00007325","I13",57552,"CRA-025050-1",12,"uL",10.15,"mM"
"BF00007320","M09",57148,"CRA-024645-1",12,"uL",10.25,"mM"
"BF00007320","E22",57346,"CRA-024843-1",12,"uL",10.02,"mM"
"BF00007320","H22",57349,"CRA-024846-1",12,"uL",9.93,"mM"
"BF00007325","L13",57555,"CRA-025053-1",12,"uL",10.09,"mM"
"BF00007325","N13",57557,"CRA-025055-1",12,"uL",10.05,"mM"
"BF00007325","D14",57563,"CRA-025061-1",12,"uL",9.94,"mM"
"BF00007320","N10",57165,"CRA-024662-1",12,"uL",10.13,"mM"
"BF00007320","O10",57166,"CRA-024663-1",12,"uL",10.03,"mM"
"BF00007320","B11",57169,"CRA-024666-1",12,"uL",9.92,"mM"
"BF00007320","B23",57359,"CRA-024856-1",12,"uL",9.99,"mM"
"BF00007320","H23",57365,"CRA-024862-1",12,"uL",10.07,"mM"
"BF00007325","K14",57569,"CRA-025067-1",12,"uL",9.99,"mM"
"BF00007320","H11",57175,"CRA-024672-1",12,"uL",9.93,"mM"
"BF00007320","M11",57180,"CRA-024677-1",12,"uL",9.82,"mM"
"BF00007320","L23",57369,"CRA-024866-1",12,"uL",10.09,"mM"
"BF00007320","F24",57379,"CRA-024876-1",12,"uL",9.9,"mM"
"BF00007320","G24",57380,"CRA-024877-1",12,"uL",9.92,"mM"
"BF00007325","O19",57650,"CRA-025148-1",12,"uL",10.1,"mM"
"BF00007325","D20",57655,"CRA-025153-1",12,"uL",10.03,"mM"
"BF00007325","H20",57659,"CRA-025157-1",12,"uL",10.23,"mM"
"BF00007325","O20",57665,"CRA-025163-1",12,"uL",10.05,"mM"
"BF00007325","C21",57669,"CRA-025167-1",12,"uL",9.86,"mM"
"BF00007325","G21",57673,"CRA-025171-1",12,"uL",9.95,"mM"
"BF00007325","M21",57679,"CRA-025177-1",12,"uL",10.02,"mM"
"BF00007325","P21",57682,"CRA-025180-1",12,"uL",9.94,"mM"
"BF00007315","F13",58639,"CRA-024352-1",12,"uL",10.02,"mM"
"BF00007335","C10",58647,"CRA-025684-1",12,"uL",9.9,"mM"
"BF00007335","F10",58657,"CRA-025687-1",12,"uL",9.96,"mM"
"BF00007315","C24",58887,"CRA-024524-1",12,"uL",9.89,"mM"
"BF00007315","J24",58898,"CRA-024531-1",12,"uL",9.9,"mM"
"BF00007315","L24",58901,"CRA-024533-1",12,"uL",10.13,"mM"
"BF00007315","M24",58902,"CRA-024534-1",12,"uL",9.9,"mM"
"BF00007450","P15",58398,"CRA-024175-1",12,"uL",9.01,"mM"
"BF00007315","A17",58725,"CRA-024411-1",12,"uL",10.1,"mM"
"BF00007335","P14",58888,"CRA-025758-1",12,"uL",10.04,"mM"
"BF00007320","A03",58908,"CRA-024538-1",12,"uL",10.04,"mM"
"BF00007460","N12",58413,"CRA-024186-1",12,"uL",9.43,"mM"
"BF00007315","M17",58742,"CRA-024423-1",12,"uL",10.06,"mM"
"BF00007315","P17",58746,"CRA-024426-1",12,"uL",9.96,"mM"
"BF00007335","J15",58912,"CRA-025766-1",12,"uL",10.16,"mM"
"BF00007335","K15",58916,"CRA-025767-1",12,"uL",10.12,"mM"
"BF00007320","A04",58932,"CRA-024554-1",12,"uL",10.01,"mM"
"BF00007320","F04",58939,"CRA-024559-1",12,"uL",9.96,"mM"
"BF00007320","G04",58941,"CRA-024560-1",12,"uL",9.93,"mM"
"BF00007320","I04",58944,"CRA-024562-1",12,"uL",10.11,"mM"
"BF00007335","H12",58768,"CRA-025721-1",12,"uL",10.04,"mM"
"BF00007335","M12",58781,"CRA-025725-1",12,"uL",9.88,"mM"
"BF00007335","P12",58792,"CRA-025728-1",12,"uL",9.92,"mM"
"BF00007320","M05",58973,"CRA-024582-1",12,"uL",10.09,"mM"
"BF00007320","O05",58975,"CRA-024583-1",12,"uL",9.95,"mM"
"BF00007315","I04",58448,"CRA-024212-1",12,"uL",9.9,"mM"
"BF00007315","O20",58813,"CRA-024473-1",12,"uL",9.94,"mM"
"BF00007315","F21",58823,"CRA-024480-1",12,"uL",10.14,"mM"
"BF00007320","C07",59004,"CRA-024603-1",12,"uL",9.9,"mM"
"BF00007320","F07",59009,"CRA-024606-1",12,"uL",9.89,"mM"
"BF00007335","J17",59011,"CRA-025798-1",12,"uL",10.12,"mM"
"BF00007315","G05",58467,"CRA-024226-1",12,"uL",10.07,"mM"
"BF00007335","P17",59026,"CRA-025803-1",12,"uL",10.14,"mM"
"BF00007335","A18",59029,"CRA-025804-1",12,"uL",10.04,"mM"
"BF00007320","E08",59031,"CRA-024621-1",12,"uL",9.85,"mM"
"BF00007320","N07",59021,"CRA-024614-1",12,"uL",10.07,"mM"
"BF00007315","A23",58861,"CRA-024506-1",12,"uL",10.04,"mM"
"BF00007315","D23",58865,"CRA-024509-1",12,"uL",9.94,"mM"
"BF00007325","K22",57693,"CRA-025191-1",12,"uL",10.07,"mM"
"BF00007325","L22",57694,"CRA-025192-1",12,"uL",10.08,"mM"
"BF00007325","B23",57700,"CRA-025198-1",12,"uL",9.96,"mM"
"BF00007325","F23",57704,"CRA-025202-1",12,"uL",9.81,"mM"
"BF00007320","H08",59036,"CRA-024624-1",12,"uL",9.99,"mM"
"BF00007335","K05",58379,"CRA-025613-1",12,"uL",9.99,"mM"
"BF00007335","O05",58395,"CRA-025617-1",12,"uL",10.07,"mM"
"BF00007335","P05",58399,"CRA-025618-1",12,"uL",10.02,"mM"
"BF00007335","C08",58531,"CRA-025652-1",12,"uL",10.1,"mM"
"BF00007335","K08",58562,"CRA-025660-1",12,"uL",9.97,"mM"
"BF00007335","K06",58438,"CRA-025628-1",12,"uL",9.96,"mM"
"BF00007335","L06",58442,"CRA-025629-1",12,"uL",10,"mM"
"BF00007335","O06",58454,"CRA-025632-1",12,"uL",9.98,"mM"
"BF00007335","A07",58463,"CRA-025634-1",12,"uL",9.93,"mM"
"BF00007325","M23",57711,"CRA-025209-1",12,"uL",10.09,"mM"
"BF00007325","A24",57714,"CRA-025212-1",12,"uL",10.15,"mM"
"BF00007315","E10",58572,"CRA-024304-1",12,"uL",9.99,"mM"
"BF00007315","B11",58590,"CRA-024316-1",12,"uL",9.92,"mM"
"BF00007335","F07",58482,"CRA-025639-1",12,"uL",9.85,"mM"
"BF00007335","G07",58486,"CRA-025640-1",12,"uL",10.02,"mM"
"BF00007335","H07",58489,"CRA-025641-1",12,"uL",10.08,"mM"
"BF00007315","O06",58499,"CRA-024250-1",12,"uL",10.07,"mM"
"BF00007315","P06",58500,"CRA-024251-1",12,"uL",9.94,"mM"
"BF00007335","P11",58741,"CRA-025713-1",12,"uL",9.86,"mM"
"BF00007335","H09",58607,"CRA-025673-1",12,"uL",9.99,"mM"
"BF00007315","K07",58515,"CRA-024262-1",12,"uL",10.04,"mM"
"BF00007315","P07",58522,"CRA-024267-1",12,"uL",10.09,"mM"
"BF00007315","A08",58524,"CRA-024268-1",12,"uL",10.01,"mM"
"BF00007315","L18",58763,"CRA-024438-1",12,"uL",9.94,"mM"
"BF00007315","N18",58766,"CRA-024440-1",12,"uL",9.99,"mM"
"BF00007315","P18",58769,"CRA-024442-1",12,"uL",10.05,"mM"
"BF00007335","P09",58637,"CRA-025681-1",12,"uL",10.13,"mM"
"BF00007315","E08",58529,"CRA-024272-1",12,"uL",10.07,"mM"
"BF00007315","H08",58533,"CRA-024275-1",12,"uL",10.11,"mM"
"BF00007315","K19",58785,"CRA-024453-1",12,"uL",10.11,"mM"
"BF00007315","N19",58788,"CRA-024456-1",12,"uL",10.06,"mM"
"BF00007330","H04",57752,"CRA-025250-1",12,"uL",10.06,"mM"
"BF00007330","I04",57753,"CRA-025251-1",12,"uL",10.02,"mM"
"BF00007330","O04",57759,"CRA-025257-1",12,"uL",10.13,"mM"
"BF00007330","P04",57760,"CRA-025258-1",12,"uL",9.92,"mM"
"BF00007315","G14",58663,"CRA-024369-1",12,"uL",10.13,"mM"
"BF00007315","J09",58557,"CRA-024293-1",12,"uL",10.09,"mM"
"BF00007315","P09",58565,"CRA-024299-1",12,"uL",10.06,"mM"
"BF00007335","J13",58825,"CRA-025738-1",12,"uL",10.14,"mM"
"BF00007335","M13",58835,"CRA-025741-1",12,"uL",10.03,"mM"
"BF00007330","D05",57764,"CRA-025262-1",12,"uL",9.99,"mM"
"BF00007440","F10",58360,"CRA-024146-1",12,"uL",8.83,"mM"
"BF00007440","N16",58364,"CRA-024149-1",12,"uL",8.85,"mM"
"BF00007315","N11",58606,"CRA-024328-1",12,"uL",9.96,"mM"
"BF00007335","D14",58857,"CRA-025748-1",12,"uL",9.92,"mM"
"BF00007335","F14",58863,"CRA-025750-1",12,"uL",10.05,"mM"
"BF00007335","L14",58876,"CRA-025754-1",12,"uL",10.01,"mM"
"BF00007445","D11",58382,"CRA-024163-1",12,"uL",8.64,"mM"
"BF00007445","N18",58385,"CRA-024165-1",12,"uL",9.23,"mM"
"AP00000001","",,"CRA-024329-1",,"",,""
"BF00007315","O13",56864,"CRA-024361-1",,"",,""
"AP00000001","",,"CRA-025996-1",,"",,""
"BF00007315","P05",56738,"CRA-024235-1",,"",,""
"AP00000001","",,"CRA-024267-1",,"",,""
"AP00000001","",,"CRA-024346-1",,"",,""
"AP00000001","",,"CRA-024362-1",,"",,""
"BF00007315","",,"CRA-025998-1",,"",,""
"AP00000001","",,"CRA-025998-1",,"",,""
"AP00000001","",,"CRA-024252-1",,"",,""
"BF00007315","A10",56803,"CRA-024300-1",,"",,""
"AP00000001","",,"CRA-024315-1",,"",,""
"BF00007315","A15",56882,"CRA-024379-1",,"",,""
"AP00000001","",,"CRA-024411-1",,"",,""
"AP00000001","",,"CRA-024443-1",,"",,""
"AP00000001","",,"CRA-024506-1",,"",,""
"BF00007315","",,"CRA-025998-1",,"",,""
"AP00000001","",,"CRA-024301-1",,"",,""
"AP00000001","",,"CRA-024348-1",,"",,""
"BF00007315","B21",56979,"CRA-024476-1",,"",,""
"AP00000001","",,"CRA-024476-1",,"",,""
"AP00000001","",,"CRA-025998-1",,"",,""
"AP00000001","",,"CRA-024317-1",,"",,""
"BF00007315","C22",56996,"CRA-024493-1",,"",,""
"AP00000001","",,"CRA-024508-1",,"",,""
"AP00000001","",,"CRA-025998-1",,"",,""
"AP00000001","",,"CRA-024271-1",,"",,""
"AP00000001","",,"CRA-024494-1",,"",,""
"AP00000001","",,"CRA-024304-1",,"",,""
"AP00000001","",,"CRA-025996-1",,"",,""
"AP00000001","",,"CRA-025998-1",,"",,""
"AP00000001","",,"CRA-024384-1",,"",,""
"BF00007315","F18",56935,"CRA-024432-1",,"",,""
"AP00000001","",,"CRA-024448-1",,"",,""
"BF00007315","",,"CRA-025998-1",,"",,""
"BF00007315","H14",56873,"CRA-024370-1",,"",,""
"AP00000001","",,"CRA-024466-1",,"",,""
"AP00000001","",,"CRA-024212-1",,"",,""
"AP00000001","",,"CRA-024228-1",,"",,""
"AP00000001","",,"CRA-024244-1",,"",,""
"BF00007315","I09",56795,"CRA-024292-1",,"",,""
"AP00000001","",,"CRA-024292-1",,"",,""
"AP00000001","",,"CRA-024355-1",,"",,""
"AP00000001","",,"CRA-024467-1",,"",,""
"AP00000001","",,"CRA-024372-1",,"",,""
"AP00000001","",,"CRA-024325-1",,"",,""
